function,scale,data,algorithm,iteration,dist_y_mean,dist_y_std,dist_x_mean,dist_x_std
Rosenbrock,norm,noisy_y,tpe,66,1.8538726714680405,2.216915033817526,1.3284502641203022,0.7222948929199644
Rosenbrock,norm,noisy_y,tpe,67,1.851744697450397,2.218026740226482,1.3279951018308123,0.7224228822453307
Rosenbrock,norm,noisy_y,tpe,68,1.8246295942015411,2.128344638612352,1.3281511076691646,0.7224917610282134
Rosenbrock,norm,noisy_y,tpe,69,1.8235526368308643,2.1290549260469063,1.327044595872799,0.7232538215604527
Rosenbrock,norm,noisy_y,tpe,70,1.7991931567123047,2.070989036786584,1.324698479945858,0.7245216580811626
Rosenbrock,norm,noisy_y,tpe,71,1.7940748225246383,2.0513313228915924,1.3289852645562912,0.7213402124799456
Rosenbrock,norm,noisy_y,tpe,72,1.7858243000908651,2.0504082050073285,1.325534664365247,0.7215320626249674
Rosenbrock,norm,noisy_y,tpe,73,1.7828078087962558,2.0512328274103537,1.3233396418973167,0.7219251994412209
Rosenbrock,norm,noisy_y,tpe,74,1.7505996439151648,1.9834272505528616,1.3233612526777085,0.7224110949403557
Rosenbrock,norm,noisy_y,tpe,75,1.7417338837051148,1.9678573134962218,1.3233310005679488,0.7232738077084313
Rosenbrock,norm,noisy_y,tpe,76,1.73105653369281,1.9539170618873247,1.3225429425673305,0.7229305645037339
Rosenbrock,norm,noisy_y,tpe,77,1.730805950384075,1.952548144423017,1.3510960278537996,0.7255590197510523
Rosenbrock,norm,noisy_y,tpe,78,1.7001838703332282,1.9206672474700468,1.3513386329140311,0.7255867993907203
Rosenbrock,norm,noisy_y,tpe,79,1.6960646119491256,1.9187357267593643,1.3510441599301724,0.7254235530877392
Rosenbrock,norm,noisy_y,tpe,80,1.6940718083810764,1.91935235525119,1.3493136960731342,0.7259829034557392
Rosenbrock,norm,noisy_y,tpe,81,1.6928008232687177,1.9195221150659374,1.3499127855518926,0.7265996367257989
Rosenbrock,norm,noisy_y,tpe,82,1.6803120054066005,1.8986640831701036,1.3324347019926897,0.7109617250262731
Rosenbrock,norm,noisy_y,tpe,83,1.680227741298846,1.8941052056969168,1.3329649655127718,0.7092946579662958
Rosenbrock,norm,noisy_y,tpe,84,1.680227741298846,1.8941052056969168,1.3329649655127718,0.7092946579662958
Rosenbrock,norm,noisy_y,tpe,85,1.659632992357484,1.8655902444322248,1.3321616199446753,0.7094036354003453
Rosenbrock,norm,noisy_y,tpe,86,1.6584302016612338,1.8654689097458084,1.3307637674675783,0.709354928350214
Rosenbrock,norm,noisy_y,tpe,87,1.6584726463637585,1.86490349279915,1.3306030158143205,0.7088031731722079
Rosenbrock,norm,noisy_y,tpe,88,1.655969727837964,1.8636828994219556,1.3303772806009184,0.7091021519893943
Rosenbrock,norm,noisy_y,tpe,89,1.6501578791425646,1.8620719451102614,1.3282973480890439,0.7085995050083232
Rosenbrock,norm,noisy_y,tpe,90,1.6437482980829892,1.8564220293174947,1.3275353244521895,0.7070122016235932
Rosenbrock,norm,noisy_y,tpe,91,1.6377846887584233,1.8534322896876954,1.3273545151586676,0.7072297141878934
Rosenbrock,norm,noisy_y,tpe,92,1.6357035831913953,1.8538106546571214,1.3260356384482315,0.7072474354293699
Rosenbrock,norm,noisy_y,tpe,93,1.6349987535773898,1.8535646248254696,1.3257640271916904,0.7071159454345214
Rosenbrock,norm,noisy_y,tpe,94,1.6229306516696858,1.8435943973924374,1.325060289678849,0.7070988716821375
Rosenbrock,norm,noisy_y,tpe,95,1.6165019689512896,1.8378917287546093,1.32541393162562,0.7073623322891945
Rosenbrock,norm,noisy_y,tpe,96,1.6152846612920657,1.836925854918171,1.3248562107209867,0.7069746920367417
Rosenbrock,norm,noisy_y,tpe,97,1.6069844386822842,1.831426840058335,1.3241305390433078,0.7065946809810236
Rosenbrock,norm,noisy_y,tpe,98,1.6065351247684148,1.8299871424018959,1.3240833450458367,0.7064569112386382
Rosenbrock,norm,noisy_y,tpe,99,1.5983592045748352,1.8270952421795053,1.322517900870283,0.7066236893986203
Rosenbrock,norm,noisy_y,tpe,100,1.593265384672433,1.824735849011325,1.3225335789962005,0.7066331310412526
Rosenbrock,norm,noisy_y,tpe_w_smooth,1,265.93782793589617,320.99716220169284,1.6049986125884186,0.7275158388041357
Rosenbrock,norm,noisy_y,tpe_w_smooth,2,103.34621113628222,127.62766857347694,1.5536112264752113,0.6922667831026023
Rosenbrock,norm,noisy_y,tpe_w_smooth,3,53.12911979062372,74.52518529148423,1.4823787930238481,0.7083436903093704
Rosenbrock,norm,noisy_y,tpe_w_smooth,4,29.00591383184693,38.44288493268374,1.3679563295182962,0.7327399858752226
Rosenbrock,norm,noisy_y,tpe_w_smooth,5,20.23200080489209,26.432429471111046,1.3032294923475964,0.7166889688799687
Rosenbrock,norm,noisy_y,tpe_w_smooth,6,16.669409995258793,20.326330859111014,1.2737844599502288,0.7153929409371178
Rosenbrock,norm,noisy_y,tpe_w_smooth,7,12.58870809785651,14.929443853773396,1.268954855765333,0.7004222328213741
Rosenbrock,norm,noisy_y,tpe_w_smooth,8,12.016191863725748,14.867470040010264,1.3760255694762296,0.7252891376453648
Rosenbrock,norm,noisy_y,tpe_w_smooth,9,10.862141605839414,13.322711755093108,1.442875622561099,0.741182036665622
Rosenbrock,norm,noisy_y,tpe_w_smooth,10,8.417603801343105,8.716423005180046,1.4799905992094702,0.7369045502275466
Rosenbrock,norm,noisy_y,tpe_w_smooth,11,8.417603801343105,8.716423005180046,1.4799905992094702,0.7369045502275466
Rosenbrock,norm,noisy_y,tpe_w_smooth,12,7.945678866962584,8.733516103973693,1.48054546657765,0.7036930164495994
Rosenbrock,norm,noisy_y,tpe_w_smooth,13,6.381542442721796,7.0924292819641535,1.4964617806215563,0.714907146299269
Rosenbrock,norm,noisy_y,tpe_w_smooth,14,5.5001811391565845,6.547216680695465,1.4679505704120723,0.7192358934634486
Rosenbrock,norm,noisy_y,tpe_w_smooth,15,5.186609087841645,6.571055009466773,1.4473772245110572,0.7303814600425784
Rosenbrock,norm,noisy_y,tpe_w_smooth,16,4.934749063137623,6.542467765844482,1.4258529928766206,0.707964864002168
Rosenbrock,norm,noisy_y,tpe_w_smooth,17,4.830586104884583,6.585867934761745,1.4237414643581454,0.6951149363500314
Rosenbrock,norm,noisy_y,tpe_w_smooth,18,4.705642027868372,6.588062679706861,1.3996931256362009,0.7102127632581707
Rosenbrock,norm,noisy_y,tpe_w_smooth,19,4.304792020116687,6.584851689858291,1.3220618672024396,0.7266266768951459
Rosenbrock,norm,noisy_y,tpe_w_smooth,20,4.14902535003641,6.562933857093737,1.3132944110242315,0.7317601426475052
Rosenbrock,norm,noisy_y,tpe_w_smooth,21,3.488472557364604,5.483782755153386,1.294762329472595,0.736120943398332
Rosenbrock,norm,noisy_y,tpe_w_smooth,22,3.393533529216195,5.481142512269394,1.300386293944776,0.7346144153875999
Rosenbrock,norm,noisy_y,tpe_w_smooth,23,3.3586969503348723,5.4886936239832975,1.3002884799175813,0.7366663355551273
Rosenbrock,norm,noisy_y,tpe_w_smooth,24,3.3579819420426635,5.489045635029526,1.2997888629006404,0.7366010183378878
Rosenbrock,norm,noisy_y,tpe_w_smooth,25,3.301422103730236,5.493727425725179,1.3021031270308823,0.7417801868599576
Rosenbrock,norm,noisy_y,tpe_w_smooth,26,3.2582493547296663,5.4845086120008055,1.302919982680505,0.7396783410412161
Rosenbrock,norm,noisy_y,tpe_w_smooth,27,3.249798493083033,5.488610181957599,1.302922756153929,0.7393248777739492
Rosenbrock,norm,noisy_y,tpe_w_smooth,28,3.2455396036525817,5.489945831683965,1.3066011071476722,0.7357331809911721
Rosenbrock,norm,noisy_y,tpe_w_smooth,29,3.1965225992890827,5.495723916225997,1.3067932533621434,0.7367093420389829
Rosenbrock,norm,noisy_y,tpe_w_smooth,30,3.0944567194245645,5.475361744257589,1.3049478201474107,0.7394550120034311
Rosenbrock,norm,noisy_y,tpe_w_smooth,31,2.9857632836710932,5.464224548591614,1.3023197952273682,0.7257646869573878
Rosenbrock,norm,noisy_y,tpe_w_smooth,32,2.9706836685355165,5.467870372930034,1.3024876302715902,0.7256631559525669
Rosenbrock,norm,noisy_y,tpe_w_smooth,33,2.910692514139957,5.431015842150188,1.304363421076356,0.725759223772616
Rosenbrock,norm,noisy_y,tpe_w_smooth,34,2.7853419404213837,4.89479253571982,1.3101810724793501,0.7309209146830138
Rosenbrock,norm,noisy_y,tpe_w_smooth,35,2.744069787441554,4.862998884296622,1.3122718629380739,0.7291955270030328
Rosenbrock,norm,noisy_y,tpe_w_smooth,36,2.6963457948258913,4.855806287932489,1.313112047362505,0.7280533609925788
Rosenbrock,norm,noisy_y,tpe_w_smooth,37,2.69187510677533,4.856910863895332,1.31247688492927,0.7290362924808912
Rosenbrock,norm,noisy_y,tpe_w_smooth,38,2.644019784992841,4.8019939424084495,1.3123266650725909,0.7290338410503754
Rosenbrock,norm,noisy_y,tpe_w_smooth,39,2.5191381760845717,4.294404499731113,1.3110979274463326,0.7296220395417498
Rosenbrock,norm,noisy_y,tpe_w_smooth,40,2.4785494505995525,4.279836712479454,1.3123297448310478,0.7302532326149482
Rosenbrock,norm,noisy_y,tpe_w_smooth,41,2.310928436441158,3.7055491370794815,1.3132221076487864,0.7306561883464809
Rosenbrock,norm,noisy_y,tpe_w_smooth,42,2.3072103816137943,3.7048897571657338,1.3130997116921348,0.7299719567105931
Rosenbrock,norm,noisy_y,tpe_w_smooth,43,2.3065949449170877,3.7052987126555212,1.3129157996111016,0.7302349798461685
Rosenbrock,norm,noisy_y,tpe_w_smooth,44,2.283365530130385,3.6594222723711862,1.3143812234794359,0.7310332963610836
Rosenbrock,norm,noisy_y,tpe_w_smooth,45,2.1254528651941396,3.233238213666915,1.2790087646268986,0.728794621929703
Rosenbrock,norm,noisy_y,tpe_w_smooth,46,2.1188095039407098,3.2303577106921377,1.2797386599874576,0.7294733722207719
Rosenbrock,norm,noisy_y,tpe_w_smooth,47,2.0958777572883553,3.10841635180498,1.2797806266667722,0.7293791472387602
Rosenbrock,norm,noisy_y,tpe_w_smooth,48,2.042155464874298,2.9842865772328038,1.2771888017094084,0.7297097587627621
Rosenbrock,norm,noisy_y,tpe_w_smooth,49,2.040017563873588,2.9830994842256615,1.2772306007898886,0.7284614123770665
Rosenbrock,norm,noisy_y,tpe_w_smooth,50,2.016645409988066,2.8769710354539115,1.2770400180815928,0.7284092833542911
Rosenbrock,norm,noisy_y,tpe_w_smooth,51,2.005987295811252,2.8238566283661286,1.2767666966020692,0.7263592567659262
Rosenbrock,norm,noisy_y,tpe_w_smooth,52,1.931444679420022,2.5407537632501596,1.2791413310384452,0.7235653179621184
Rosenbrock,norm,noisy_y,tpe_w_smooth,53,1.9112629014169134,2.5380689262745237,1.2798961343857145,0.7235428002341274
Rosenbrock,norm,noisy_y,tpe_w_smooth,54,1.8999928453891297,2.537486045489505,1.279746436479166,0.7233587854486584
Rosenbrock,norm,noisy_y,tpe_w_smooth,55,1.872530266917034,2.4533370111419526,1.279322512027849,0.7234605228801322
Rosenbrock,norm,noisy_y,tpe_w_smooth,56,1.8123553660734328,2.2536145349055854,1.2842046034265844,0.7235403255332044
Rosenbrock,norm,noisy_y,tpe_w_smooth,57,1.808171585407068,2.25127184301098,1.2839425056630644,0.7239220843127893
Rosenbrock,norm,noisy_y,tpe_w_smooth,58,1.8057023422366263,2.2523792455640574,1.281458057288855,0.7244848176837705
Rosenbrock,norm,noisy_y,tpe_w_smooth,59,1.7443479838428078,2.0281238260151517,1.2820962267658884,0.7250405886128565
Rosenbrock,norm,noisy_y,tpe_w_smooth,60,1.7445129705950009,2.0266139331192714,1.284077175834634,0.7237825724522579
Rosenbrock,norm,noisy_y,tpe_w_smooth,61,1.7319273644583264,2.031850669920608,1.2811111870622767,0.7241794766124774
Rosenbrock,norm,noisy_y,tpe_w_smooth,62,1.7313847675965435,2.0314674713182,1.2796167089560984,0.724259483692642
Rosenbrock,norm,noisy_y,tpe_w_smooth,63,1.7311454894689817,2.0312948110629745,1.2793488488894158,0.7240585354199128
Rosenbrock,norm,noisy_y,tpe_w_smooth,64,1.7254634914680094,2.0325939427099793,1.2787589255343377,0.7237051466722576
Rosenbrock,norm,noisy_y,tpe_w_smooth,65,1.720211879870072,2.028331274162624,1.2775366368857786,0.7226963862624037
Rosenbrock,norm,noisy_y,tpe_w_smooth,66,1.6451280686350638,1.8409990182175577,1.2760945089036555,0.7229983827315103
Rosenbrock,norm,noisy_y,tpe_w_smooth,67,1.6410827882508474,1.8424772905274884,1.2746250035991056,0.7234477441952217
Rosenbrock,norm,noisy_y,tpe_w_smooth,68,1.6376192270214214,1.837384644242359,1.2707165183595799,0.7263037200274536
Rosenbrock,norm,noisy_y,tpe_w_smooth,69,1.6368158694426507,1.8389159025466884,1.2698224735910868,0.7268539456230493
Rosenbrock,norm,noisy_y,tpe_w_smooth,70,1.5902344925509593,1.7866088369295121,1.2706654587370005,0.7255548248880711
Rosenbrock,norm,noisy_y,tpe_w_smooth,71,1.5914809674420412,1.78449776166078,1.2747008524016368,0.72250980702891
Rosenbrock,norm,noisy_y,tpe_w_smooth,72,1.5874666969029874,1.7831684925277358,1.2739211708495468,0.7231823422149526
Rosenbrock,norm,noisy_y,tpe_w_smooth,73,1.5834471958115701,1.7849113880381684,1.2717289783851193,0.7235931958846956
Rosenbrock,norm,noisy_y,tpe_w_smooth,74,1.5481726246691179,1.7829476361924383,1.27145826533412,0.7238605722031322
Rosenbrock,norm,noisy_y,tpe_w_smooth,75,1.5441228357748742,1.7803201949302017,1.271976598804806,0.7211501057302006
Rosenbrock,norm,noisy_y,tpe_w_smooth,76,1.541163401838359,1.7795165853010837,1.2722667704834278,0.719704348645511
Rosenbrock,norm,noisy_y,tpe_w_smooth,77,1.5411452469889872,1.7793380076126921,1.2718014617408233,0.7210370732222912
Rosenbrock,norm,noisy_y,tpe_w_smooth,78,1.5335336384326246,1.7802211310969065,1.270270729153817,0.7198905537909487
Rosenbrock,norm,noisy_y,tpe_w_smooth,79,1.5343824282042247,1.7805899453443863,1.2699466376939876,0.7196544423399105
Rosenbrock,norm,noisy_y,tpe_w_smooth,80,1.5325138655819786,1.7810449677642828,1.268457594533092,0.72017163037607
Rosenbrock,norm,noisy_y,tpe_w_smooth,81,1.5305312770451687,1.7821256786663857,1.2670778109779215,0.7203110084086383
Rosenbrock,norm,noisy_y,tpe_w_smooth,82,1.5268386422404603,1.777017588354001,1.2645398822847747,0.7231125585058177
Rosenbrock,norm,noisy_y,tpe_w_smooth,83,1.5269643772627877,1.777112140133346,1.2646601451566248,0.7231952677561134
Rosenbrock,norm,noisy_y,tpe_w_smooth,84,1.520490461538689,1.7806964787988977,1.2645835290892635,0.7230788766107549
Rosenbrock,norm,noisy_y,tpe_w_smooth,85,1.5150744782502636,1.7792556582420394,1.2625644681249046,0.7227628877706151
Rosenbrock,norm,noisy_y,tpe_w_smooth,86,1.5150466512883585,1.7790197350989976,1.2634441296984702,0.7226023465226622
Rosenbrock,norm,noisy_y,tpe_w_smooth,87,1.5130981138490611,1.7773092304440141,1.2623620630479937,0.7221036167098412
Rosenbrock,norm,noisy_y,tpe_w_smooth,88,1.5132437197418684,1.7778649578214794,1.262052283271509,0.7218611912052033
Rosenbrock,norm,noisy_y,tpe_w_smooth,89,1.5105536532737815,1.7749413061847161,1.2615171115833994,0.7216665519486678
Rosenbrock,norm,noisy_y,tpe_w_smooth,90,1.5085582439283087,1.773360366323547,1.26054025291844,0.7212153029659018
Rosenbrock,norm,noisy_y,tpe_w_smooth,91,1.5051427253438883,1.7719634854410538,1.2600748101000745,0.7211043077335748
Rosenbrock,norm,noisy_y,tpe_w_smooth,92,1.49945695686118,1.769945569115889,1.2580326133921356,0.7214403415582241
Rosenbrock,norm,noisy_y,tpe_w_smooth,93,1.4979455944046163,1.7689981648618611,1.257790052679733,0.7212836099574079
Rosenbrock,norm,noisy_y,tpe_w_smooth,94,1.4962186448773587,1.7696483340361526,1.2568705056612461,0.7212249921082805
Rosenbrock,norm,noisy_y,tpe_w_smooth,95,1.4935739222475704,1.7683872101023872,1.2563579473039592,0.720917536819989
Rosenbrock,norm,noisy_y,tpe_w_smooth,96,1.485433712275599,1.7615976963208686,1.2547146667306226,0.7203899242114901
Rosenbrock,norm,noisy_y,tpe_w_smooth,97,1.48499207664248,1.7613826902472527,1.2546798578329987,0.7203687331839005
Rosenbrock,norm,noisy_y,tpe_w_smooth,98,1.4827079744354534,1.7600549598080204,1.2538568906173373,0.7197665446257903
Rosenbrock,norm,noisy_y,tpe_w_smooth,99,1.4833042808149903,1.7601978517874775,1.2536139883257826,0.7196029999893594
Rosenbrock,norm,noisy_y,tpe_w_smooth,100,1.4831938049035338,1.7605165221093295,1.2528637486693561,0.7201571905592301
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,1,265.93782793589617,320.99716220169284,1.6049986125884186,0.7275158388041357
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,2,103.34621113628222,127.62766857347694,1.5536112264752113,0.6922667831026023
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,3,53.12911979062372,74.52518529148423,1.4823787930238481,0.7083436903093704
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,4,29.00591383184693,38.44288493268374,1.3679563295182962,0.7327399858752226
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,5,20.23200080489209,26.432429471111046,1.3032294923475964,0.7166889688799687
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,6,16.669409995258793,20.326330859111014,1.2737844599502288,0.7153929409371178
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,7,12.58870809785651,14.929443853773396,1.268954855765333,0.7004222328213741
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,8,12.016191863725748,14.867470040010264,1.3760255694762296,0.7252891376453648
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,9,10.862141605839414,13.322711755093108,1.442875622561099,0.741182036665622
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,10,8.417603801343105,8.716423005180046,1.4799905992094702,0.7369045502275466
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,11,8.15709302176601,8.629501100701384,1.4974492384470466,0.7299942595304383
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,12,7.130764783449539,7.94398447923775,1.4697059007505822,0.701217109916567
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,13,5.830763768123607,6.293729586958506,1.4958464438868537,0.7106179082124506
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,14,5.390289974765044,6.003407268163911,1.4992427419552699,0.7109810502739972
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,15,4.98603281755842,5.979932278611037,1.4659794398342954,0.7260007747516146
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,16,4.797206372220668,6.018228145190644,1.4346016997675963,0.7160683591075118
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,17,4.687326398376032,6.036138072115888,1.4102008300463527,0.7219515820327365
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,18,4.470718259636694,5.825678625326402,1.3806925197540625,0.7331320635850336
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,19,4.0642388504631715,5.628750649608243,1.389096822208444,0.7162783360398554
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,20,3.9716319590004185,5.641137068830149,1.3763619327730265,0.7161281018167839
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,21,3.7469228234073535,5.645989413462658,1.3773783733398073,0.7154103341450573
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,22,3.7089718930684965,5.641261649074498,1.3757655365486814,0.7148474654099668
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,23,3.625784938605542,5.475873131330888,1.3805612607791033,0.7177276785750617
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,24,3.614084124232586,5.481848319225996,1.3706984038388175,0.7246223850481293
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,25,3.5183664898216307,5.347147154467281,1.3722478267192535,0.7278615019425346
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,26,2.7043754156668056,2.878806751138245,1.3713068612475907,0.7258612655270964
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,27,2.5027199033096204,2.5651792592708254,1.356365995445214,0.728122362781706
Rosenbrock,norm,noisy_y,tpe_w_smooth_inv,28,2.4933728106795146,2.5649453691046182,1.3566342551875912,0.7293252393448838
