function,scale,data,algorithm,seed,final_dist_y,final_dist_x,steps
Rosenbrock,raw,clean,random,46,1.152107851921748,1.4670386198964382,
Rosenbrock,raw,clean,random,47,0.0699970829713056,0.46568049779132664,
Rosenbrock,raw,clean,random,48,0.29856075480883787,0.9560602984366797,
Rosenbrock,raw,clean,random,49,0.1935009641522466,0.10692526893824135,
Rosenbrock,raw,clean,tpe,0,3.483306862534633,1.8275082370902997,
Rosenbrock,raw,clean,tpe,1,0.15363568040142572,0.7422224276411344,
Rosenbrock,raw,clean,tpe,2,0.045839658893872134,0.4315947933541733,79.0
Rosenbrock,raw,clean,tpe,3,0.436939361161526,1.1065397105259986,
Rosenbrock,raw,clean,tpe,4,5.268657488894859,2.392344289823681,
Rosenbrock,raw,clean,tpe,5,0.4407186378795135,1.1097826875249606,
Rosenbrock,raw,clean,tpe,6,1.4356596464644986,1.5397220512066354,
Rosenbrock,raw,clean,tpe,7,3.048539984167912,1.7948885720404704,
Rosenbrock,raw,clean,tpe,8,0.41715554939753297,1.0660944516053583,
Rosenbrock,raw,clean,tpe,9,0.48230453616905083,1.1392866861798756,
Rosenbrock,raw,clean,tpe,10,5.929099232943008,2.5936367156361526,
Rosenbrock,raw,clean,tpe,11,1.520159648238804,1.5578585651375763,
Rosenbrock,raw,clean,tpe,12,0.06459619570689584,0.6241852796401441,
Rosenbrock,raw,clean,tpe,13,0.39272147272391306,1.7512095684107596,
Rosenbrock,raw,clean,tpe,14,4.879259081976432,2.2320999482544446,
Rosenbrock,raw,clean,tpe,15,0.6413014002636928,1.243367949364327,
Rosenbrock,raw,clean,tpe,16,2.4362765727029845,1.6751099021939606,
Rosenbrock,raw,clean,tpe,17,6.655869729523843,2.983454452303646,
Rosenbrock,raw,clean,tpe,18,0.30122198815352513,0.9553056396133943,
Rosenbrock,raw,clean,tpe,19,0.0034063282313515344,0.11752625620566323,15.0
Rosenbrock,raw,clean,tpe,20,0.015840200932370232,0.25455780776974857,44.0
Rosenbrock,raw,clean,tpe,21,0.04560704419163082,0.5053890081790271,67.0
Rosenbrock,raw,clean,tpe,22,0.09947120038976119,0.6181784458580885,
Rosenbrock,raw,clean,tpe,23,0.41066407117931275,1.0784198643331708,
Rosenbrock,raw,clean,tpe,24,0.05934406265209731,0.46860884945360237,
Rosenbrock,raw,clean,tpe,25,2.82095542555858,1.7626387284934995,
Rosenbrock,raw,clean,tpe,26,0.05415881850787782,0.4701901283688337,
Rosenbrock,raw,clean,tpe,27,0.2713986942468614,0.9286405409916256,
Rosenbrock,raw,clean,tpe,28,0.5335507787523065,2.1204550075267155,
Rosenbrock,raw,clean,tpe,29,0.4466369956006398,1.0736299077824296,
Rosenbrock,raw,clean,tpe,30,3.5962831853945225,1.9066621965027977,
Rosenbrock,raw,clean,tpe,31,2.9416942699262316,1.7810868252059673,
Rosenbrock,raw,clean,tpe,32,0.2878654222764602,0.9426641908996074,
Rosenbrock,raw,clean,tpe,33,0.002564955826209413,0.08672102634254325,25.0
Rosenbrock,raw,clean,tpe,34,0.0805998252849452,0.5637712550418933,
Rosenbrock,raw,clean,tpe,35,3.780078012097733,1.9472665264182782,
Rosenbrock,raw,clean,tpe,36,1.4078096391951251,1.5309065334257714,
Rosenbrock,raw,clean,tpe,37,0.15283545763122258,0.7397919299241505,
Rosenbrock,raw,clean,tpe,38,0.2547534149941109,0.8848252147844027,
Rosenbrock,raw,clean,tpe,39,0.2950937137876237,1.485175385061704,
Rosenbrock,raw,clean,tpe,40,0.6526145007862506,1.2572453446023124,
Rosenbrock,raw,clean,tpe,41,5.937389411513957,2.656961860461147,
Rosenbrock,raw,clean,tpe,42,0.08568744943398005,0.7304367938454497,
Rosenbrock,raw,clean,tpe,43,0.7342101565563439,1.2997389212100643,
Rosenbrock,raw,clean,tpe,44,0.6157239373274538,1.227112327161017,
Rosenbrock,raw,clean,tpe,45,2.2254001411476083e-05,0.0058114562065051875,28.0
Rosenbrock,raw,clean,tpe,46,2.195076295365961,1.663143305014813,
Rosenbrock,raw,clean,tpe,47,0.07284026151706796,0.5222593644774046,
Rosenbrock,raw,clean,tpe,48,3.3507889905069157,1.856928277110567,
Rosenbrock,raw,clean,tpe,49,1.96389192263116,1.6301745418612354,
Rosenbrock,raw,clean,tpe_gradw,0,0.45032359997579385,1.1042131321992825,
Rosenbrock,raw,clean,tpe_gradw,1,0.3754354227229799,0.8632604201032901,
Rosenbrock,raw,clean,tpe_gradw,2,3.828889808027915,1.9562293874562497,
Rosenbrock,raw,clean,tpe_gradw,3,0.09417325424079971,0.6033212049004051,
Rosenbrock,raw,clean,tpe_gradw,4,1.4262598151135393,0.9129820320915769,
Rosenbrock,raw,clean,tpe_gradw,5,0.40942713469951536,1.0395623290545313,
Rosenbrock,raw,clean,tpe_gradw,6,0.6226125266668626,1.2273124056793265,
Rosenbrock,raw,clean,tpe_gradw,7,0.1296731188820771,0.5910092177893,
Rosenbrock,raw,clean,tpe_gradw,8,0.14669108999819425,0.7092122739642802,
Rosenbrock,raw,clean,tpe_gradw,9,1.0924640127529677,1.448093325732528,
Rosenbrock,raw,clean,tpe_gradw,10,0.4439238200083676,1.0920215423848219,
Rosenbrock,raw,clean,tpe_gradw,11,0.504045791452265,1.1569051846043124,
Rosenbrock,raw,clean,tpe_gradw,12,0.1488187989001854,0.6669977864936968,
Rosenbrock,raw,clean,tpe_gradw,13,0.4117904338684966,1.7916259958193286,
Rosenbrock,raw,clean,tpe_gradw,14,7.924826483306207,1.7300319784608338,
Rosenbrock,raw,clean,tpe_gradw,15,0.1404212122231468,0.6338355293201502,
Rosenbrock,raw,clean,tpe_gradw,16,1.3984786659543529,1.0661251998506411,
Rosenbrock,raw,clean,tpe_gradw,17,0.08808053952258686,0.08712052573835732,
Rosenbrock,raw,clean,tpe_gradw,18,0.41540381863207776,0.8630424603358713,
Rosenbrock,raw,clean,tpe_gradw,19,0.4794686321737888,0.049489934933776916,
Rosenbrock,raw,clean,tpe_gradw,20,0.12185514489592573,0.6711464190018271,
Rosenbrock,raw,clean,tpe_gradw,21,0.21493542145681194,0.1921768150912009,
Rosenbrock,raw,clean,tpe_gradw,22,2.295487847640593,0.8708861104352879,
Rosenbrock,raw,clean,tpe_gradw,23,1.4164645381602157,1.4623153746789788,
Rosenbrock,raw,clean,tpe_gradw,24,0.4068549785798497,0.4598532324772013,
Rosenbrock,raw,clean,tpe_gradw,25,0.18768549989829428,0.8007959824010413,
Rosenbrock,raw,clean,tpe_gradw,26,0.32138032198201427,0.5542094378817541,
Rosenbrock,raw,clean,tpe_gradw,27,0.4602940296108822,1.1262918836983533,
Rosenbrock,raw,clean,tpe_gradw,28,0.7140111666755545,0.12266449327015291,
Rosenbrock,raw,clean,tpe_gradw,29,1.1533786430661581,1.3168596816751947,
Rosenbrock,raw,clean,tpe_gradw,30,0.17130436747258132,0.3934374511728542,
Rosenbrock,raw,clean,tpe_gradw,31,1.0921671022627604,0.8764856985901206,
Rosenbrock,raw,clean,tpe_gradw,32,2.3600755611201856,1.6939043607412292,
Rosenbrock,raw,clean,tpe_gradw,33,0.19394296906193845,0.7800179559641716,
Rosenbrock,raw,clean,tpe_gradw,34,0.032487482411736004,0.3089376361245558,15.0
Rosenbrock,raw,clean,tpe_gradw,35,0.3343860639597696,0.9861381594516434,
Rosenbrock,raw,clean,tpe_gradw,36,0.298511917868217,0.9620309549880164,
Rosenbrock,raw,clean,tpe_gradw,37,0.055284180077024306,0.4534895012771847,
Rosenbrock,raw,clean,tpe_gradw,38,0.38787015314716883,1.060484357153198,
Rosenbrock,raw,clean,tpe_gradw,39,1.4063903953883197,0.35675090280831084,
Rosenbrock,raw,clean,tpe_gradw,40,0.6753803768920725,1.2357662443012543,
Rosenbrock,raw,clean,tpe_gradw,41,0.28282423437021736,0.9248299982071654,
Rosenbrock,raw,clean,tpe_gradw,42,0.18616538080059208,0.5498832416125163,
Rosenbrock,raw,clean,tpe_gradw,43,0.2545217559462874,0.5153810660383382,
Rosenbrock,raw,clean,tpe_gradw,44,0.5097945836664253,0.7656337907817325,
Rosenbrock,raw,clean,tpe_gradw,45,0.09118896812938257,0.42152006255195273,
Rosenbrock,raw,clean,tpe_gradw,46,0.3156780648940505,0.9811328084700092,
Rosenbrock,raw,clean,tpe_gradw,47,0.7177430433242185,1.9000748217172037,
Rosenbrock,raw,clean,tpe_gradw,48,1.3272864362615908,1.5031841815022289,
Rosenbrock,raw,clean,tpe_gradw,49,0.6997074439173632,0.9921834893285476,
Rosenbrock,raw,clean,tpe_gp,0,0.018435899922007115,0.1426694305834289,23.0
Rosenbrock,raw,clean,tpe_gp,1,1.013282659219091e-05,0.00702834456911817,25.0
Rosenbrock,raw,clean,tpe_gp,2,7.149045285158441,3.2085188957894775,
Rosenbrock,raw,clean,tpe_gp,3,0.06935371005748935,0.5105150097438801,
Rosenbrock,raw,clean,tpe_gp,4,0.00019489007006925037,0.029781454058806507,24.0
Rosenbrock,raw,clean,tpe_gp,5,0.4554241934774975,1.122155131118084,
Rosenbrock,raw,clean,tpe_gp,6,0.18847791451739807,0.78872155905769,
Rosenbrock,raw,clean,tpe_gp,7,0.008666475269875358,0.19155892186354354,23.0
Rosenbrock,raw,clean,tpe_gp,8,9.188503700258945e-05,0.02086054090480043,18.0
Rosenbrock,raw,clean,tpe_gp,9,0.25703793705473565,1.3499071065974855,
Rosenbrock,raw,clean,tpe_gp,10,0.22257934848438787,0.850072860472451,
Rosenbrock,raw,clean,tpe_gp,11,0.0806935082308259,0.11369875833698742,
Rosenbrock,raw,clean,tpe_gp,12,0.8706641265697995,1.361966551074933,
Rosenbrock,raw,clean,tpe_gp,13,0.52551552180724,2.0177398947798855,
Rosenbrock,raw,clean,tpe_gp,14,0.0007007763603270817,0.052613600071490324,30.0
Rosenbrock,raw,clean,tpe_gp,15,0.4699237143139261,1.0994520653957565,
Rosenbrock,raw,clean,tpe_gp,16,0.14543342857129393,0.1085753083407216,
Rosenbrock,raw,clean,tpe_gp,17,0.028734397394712716,0.06641986358631241,47.0
Rosenbrock,raw,clean,tpe_gp,18,0.3291945583074525,1.5834983350338119,
Rosenbrock,raw,clean,tpe_gp,19,0.041665888317709586,0.40217048217711493,16.0
Rosenbrock,raw,clean,tpe_gp,20,0.07726324555579037,0.517092020658749,
Rosenbrock,raw,clean,tpe_gp,21,0.046491462717831666,0.5219633099817783,75.0
Rosenbrock,raw,clean,tpe_gp,22,0.9711252567475466,1.3520022646902488,
Rosenbrock,raw,clean,tpe_gp,23,0.009380109959396182,0.2055247487212662,27.0
Rosenbrock,raw,clean,tpe_gp,24,0.02642586914790567,0.37297195703614816,26.0
Rosenbrock,raw,clean,tpe_gp,25,0.018807131287655727,0.2572280041093319,29.0
Rosenbrock,raw,clean,tpe_gp,26,0.007462466017358684,0.19732163372434697,15.0
Rosenbrock,raw,clean,tpe_gp,27,0.1112754932834897,0.6489709631560914,
Rosenbrock,raw,clean,tpe_gp,28,0.4253807380089411,1.7201478069592624,
Rosenbrock,raw,clean,tpe_gp,29,0.33823374792535,1.0024996429218325,
Rosenbrock,raw,clean,tpe_gp,30,1.4126062698173758,1.5278740183350354,
Rosenbrock,raw,clean,tpe_gp,31,0.09919338510440362,0.6178042004817582,
Rosenbrock,raw,clean,tpe_gp,32,0.5019371388618247,1.1586719670041243,
Rosenbrock,raw,clean,tpe_gp,33,0.0029007993008963165,0.1083334576518604,21.0
Rosenbrock,raw,clean,tpe_gp,34,0.4064573658314241,1.7802731336164814,
Rosenbrock,raw,clean,tpe_gp,35,0.4362454274654196,1.8764719666682688,
Rosenbrock,raw,clean,tpe_gp,36,0.023759799716478527,0.3164365909189785,56.0
Rosenbrock,raw,clean,tpe_gp,37,0.1674034611815021,1.0284023864636882,
Rosenbrock,raw,clean,tpe_gp,38,0.019200687493108687,0.1149363350030936,26.0
Rosenbrock,raw,clean,tpe_gp,39,0.11440950023651816,0.6441058326051415,
Rosenbrock,raw,clean,tpe_gp,40,0.4870468151290324,1.1478058886421467,
Rosenbrock,raw,clean,tpe_gp,41,0.17375004321965157,0.7794827374966241,
Rosenbrock,raw,clean,tpe_gp,42,0.5283079061939668,2.111679194565867,
Rosenbrock,raw,clean,tpe_gp,43,0.29355161128330515,0.9511051684564901,
Rosenbrock,raw,clean,tpe_gp,44,0.3212611035484812,0.9907799290593968,
Rosenbrock,raw,clean,tpe_gp,45,0.01614960909524041,0.29502723325904906,27.0
Rosenbrock,raw,clean,tpe_gp,46,0.09018611329153581,0.5924243977895286,
Rosenbrock,raw,clean,tpe_gp,47,0.30541516791371887,0.9673580878892543,
Rosenbrock,raw,clean,tpe_gp,48,0.4169032532863875,1.79201379956258,
Rosenbrock,raw,clean,tpe_gp,49,0.18014343358125892,0.7930408230359981,
Rosenbrock,raw,clean,tpe_gradw_gp,0,0.2966974040376361,0.4544335420588294,
Rosenbrock,raw,clean,tpe_gradw_gp,1,0.28365271837911044,0.2745584269550642,
Rosenbrock,raw,clean,tpe_gradw_gp,2,0.2663502674993505,0.9119745149769523,
Rosenbrock,raw,clean,tpe_gradw_gp,3,0.0625032496814119,0.4861724293430305,
Rosenbrock,raw,clean,tpe_gradw_gp,4,0.5200542158977292,2.0391337162810657,
Rosenbrock,raw,clean,tpe_gradw_gp,5,0.13951497301059113,0.929869829123094,
Rosenbrock,raw,clean,tpe_gradw_gp,6,0.05882582059882558,0.49092699937014267,
Rosenbrock,raw,clean,tpe_gradw_gp,7,0.07513370690635567,0.23026136296109112,
Rosenbrock,raw,clean,tpe_gradw_gp,8,0.16430207298340022,0.7610684244068692,
Rosenbrock,raw,clean,tpe_gradw_gp,9,0.5499817924395559,0.42163288533714893,
Rosenbrock,raw,clean,tpe_gradw_gp,10,0.052100560893333474,0.3399572876284346,
Rosenbrock,raw,clean,tpe_gradw_gp,11,0.18947635053492287,0.5216843327442273,
Rosenbrock,raw,clean,tpe_gradw_gp,12,0.00532940851689966,0.022301204134896023,48.0
Rosenbrock,raw,clean,tpe_gradw_gp,13,0.019941454712915314,0.298269225713056,64.0
Rosenbrock,raw,clean,tpe_gradw_gp,14,0.11651289156507684,0.6618252491752461,
Rosenbrock,raw,clean,tpe_gradw_gp,15,0.6478368112981244,1.2466930939671372,
Rosenbrock,raw,clean,tpe_gradw_gp,16,0.20970078912338888,0.8425744007943876,
Rosenbrock,raw,clean,tpe_gradw_gp,17,0.19774151321103534,0.8231154583129684,
Rosenbrock,raw,clean,tpe_gradw_gp,18,0.14106003311805876,0.6737228086633585,
Rosenbrock,raw,clean,tpe_gradw_gp,19,0.4225174495342548,1.6269198531524347,
Rosenbrock,raw,clean,tpe_gradw_gp,20,0.1737018945644437,0.7757532344457073,
Rosenbrock,raw,clean,tpe_gradw_gp,21,0.20409937682895943,0.8334725039069647,
Rosenbrock,raw,clean,tpe_gradw_gp,22,0.7519115904399308,1.2756332281690264,
Rosenbrock,raw,clean,tpe_gradw_gp,23,0.6395735871613993,0.03974209113391735,
Rosenbrock,raw,clean,tpe_gradw_gp,24,0.08291224783212216,0.5661507077268679,
Rosenbrock,raw,clean,tpe_gradw_gp,25,0.1433330467816986,0.8322404455106835,
Rosenbrock,raw,clean,tpe_gradw_gp,26,0.4011451231086411,1.0668644167779988,
Rosenbrock,raw,clean,tpe_gradw_gp,27,0.5943973796217638,0.5978050278397493,
Rosenbrock,raw,clean,tpe_gradw_gp,28,0.6598128743715074,1.2609290963867652,
Rosenbrock,raw,clean,tpe_gradw_gp,29,0.4185574610986301,1.0896728623397176,
Rosenbrock,raw,clean,tpe_gradw_gp,30,0.5725693224446143,1.2080893084248314,
Rosenbrock,raw,clean,tpe_gradw_gp,31,0.2921023558806198,0.7466922744099687,
Rosenbrock,raw,clean,tpe_gradw_gp,32,0.4390161577804289,0.27559928386741983,
Rosenbrock,raw,clean,tpe_gradw_gp,33,0.11966566184112837,0.6367077971036926,
Rosenbrock,raw,clean,tpe_gradw_gp,34,0.2747057352839061,0.9355545056685459,
Rosenbrock,raw,clean,tpe_gradw_gp,35,0.5354038103497842,1.769641726602741,
Rosenbrock,raw,clean,tpe_gradw_gp,36,0.10521449402228741,0.3915486525481685,
Rosenbrock,raw,clean,tpe_gradw_gp,37,0.0741251608831118,0.6663103494005241,
Rosenbrock,raw,clean,tpe_gradw_gp,38,0.6008512021161578,1.2280414950641982,
Rosenbrock,raw,clean,tpe_gradw_gp,39,0.32101849614534483,0.2928280505074762,
Rosenbrock,raw,clean,tpe_gradw_gp,40,0.06775369353837736,0.5228530831202705,
Rosenbrock,raw,clean,tpe_gradw_gp,41,0.14826191800426,0.7320466434903109,
Rosenbrock,raw,clean,tpe_gradw_gp,42,0.8772989808251977,1.3679544255378477,
Rosenbrock,raw,clean,tpe_gradw_gp,43,0.120338097216353,0.46638675053984313,
Rosenbrock,raw,clean,tpe_gradw_gp,44,0.8244242925124841,1.2876204445834802,
Rosenbrock,raw,clean,tpe_gradw_gp,45,0.09118896812938257,0.42152006255195273,
Rosenbrock,raw,clean,tpe_gradw_gp,46,0.2647922248286008,0.9204757674400553,
Rosenbrock,raw,clean,tpe_gradw_gp,47,0.8426223942010752,1.3484468411292938,
Rosenbrock,raw,clean,tpe_gradw_gp,48,0.47795793267515185,1.1212365297810407,
Rosenbrock,raw,clean,tpe_gradw_gp,49,0.19487334301507173,0.36981898515300743,
Rosenbrock,raw,clean,optuna,0,0.036905500420765854,0.36202249531792796,34.0
Rosenbrock,raw,clean,optuna,1,0.08485159828628937,0.5761700322720247,
Rosenbrock,raw,clean,optuna,2,0.014137399071060654,0.22807297380478142,27.0
Rosenbrock,raw,clean,optuna,3,0.17336612134331103,0.7696726061119802,
Rosenbrock,raw,clean,optuna,4,0.12595200155460243,0.6686807568370654,
Rosenbrock,raw,clean,optuna,5,0.025128015393578416,0.13464989301916613,44.0
Rosenbrock,raw,clean,optuna,6,0.34390126540218807,1.390042824835354,
Rosenbrock,raw,clean,optuna,7,0.18334043500958327,0.6383989953177518,
Rosenbrock,raw,clean,optuna,8,0.4664146233267749,1.0626434652795946,
Rosenbrock,raw,clean,optuna,9,0.17148050049252012,0.5501003261197347,
Rosenbrock,raw,clean,optuna,10,0.3214271463679529,0.9158792482200282,
Rosenbrock,raw,clean,optuna,11,0.03892937416337143,0.4063900994900572,66.0
Rosenbrock,raw,clean,optuna,12,0.04292363931504287,0.17236055919200347,45.0
Rosenbrock,raw,clean,optuna,13,0.3485603180074186,0.9988005780962256,
Rosenbrock,raw,clean,optuna,14,0.42341047522433106,1.0867936458976866,
Rosenbrock,raw,clean,optuna,15,0.5817999990767786,1.0788141406536371,
Rosenbrock,raw,clean,optuna,16,0.02220983252320903,0.1830860785543199,59.0
Rosenbrock,raw,clean,optuna,17,0.2326611832239815,0.8761450495275633,
Rosenbrock,raw,clean,optuna,18,0.19111127606790215,1.0808867615622493,
Rosenbrock,raw,clean,optuna,19,0.26030534145681083,0.7408088573208118,
Rosenbrock,raw,clean,optuna,20,0.23494366174520537,0.5364824621645051,
Rosenbrock,raw,clean,optuna,21,0.36518225277902827,0.9868450862767835,
Rosenbrock,raw,clean,optuna,22,0.5161161553646909,0.8822236625987436,
Rosenbrock,raw,clean,optuna,23,6.2819369150511655,2.375458578445004,
Rosenbrock,raw,clean,optuna,24,0.38472905050915485,0.9036781559277353,
Rosenbrock,raw,clean,optuna,25,0.5553366254813803,1.0992225515428702,
Rosenbrock,raw,clean,optuna,26,0.021629138465270422,0.2905170450554334,72.0
Rosenbrock,raw,clean,optuna,27,0.4453958194956127,1.533037465514679,
Rosenbrock,raw,clean,optuna,28,0.07231752118555816,0.6360479480667722,
Rosenbrock,raw,clean,optuna,29,0.2516081204418615,0.6382882397141952,
Rosenbrock,raw,clean,optuna,30,1.082683054904617,1.4410084225531483,
Rosenbrock,raw,clean,optuna,31,0.01620773816523372,0.10983621187497583,58.0
Rosenbrock,raw,clean,optuna,32,0.15515419701924898,0.7375526679638289,
Rosenbrock,raw,clean,optuna,33,2.2648299505746814,1.014093677281364,
Rosenbrock,raw,clean,optuna,34,0.023124480799874773,0.25245110222267425,38.0
Rosenbrock,raw,clean,optuna,35,0.4439705156257855,1.0578040377178537,
Rosenbrock,raw,clean,optuna,36,0.4398998095403518,0.9576271995602503,
Rosenbrock,raw,clean,optuna,37,0.4919261230333035,1.1200324955193353,
Rosenbrock,raw,clean,optuna,38,0.035682003208309346,0.03795340551480839,68.0
Rosenbrock,raw,clean,optuna,39,0.8230387839103822,1.3408362733936563,
Rosenbrock,raw,clean,optuna,40,0.4737090210879984,1.1372177533240257,
Rosenbrock,raw,clean,optuna,41,0.4710649985549161,0.9675510949554511,
Rosenbrock,raw,clean,optuna,42,0.04913066982798677,0.41259038652305596,71.0
Rosenbrock,raw,clean,optuna,43,0.02725171976026535,0.06985516155104976,24.0
Rosenbrock,raw,clean,optuna,44,0.32100556198785746,0.9898488138049739,
Rosenbrock,raw,clean,optuna,45,0.15769358258305352,0.7319718714420894,
Rosenbrock,raw,clean,optuna,46,0.009674189388076106,0.04609823624879727,22.0
Rosenbrock,raw,clean,optuna,47,0.19160348736268137,0.3701594051817496,
Rosenbrock,raw,clean,optuna,48,0.7614887652149612,1.3159373709491282,
Rosenbrock,raw,clean,optuna,49,0.0060802864517165885,0.08163615943965472,67.0
Rosenbrock,raw,noisy_y,random,0,0.019465687294237123,0.060133645523978235,58.0
Rosenbrock,raw,noisy_y,random,1,1.3433190626514624,1.2222193628113491,
Rosenbrock,raw,noisy_y,random,2,0.7054051628404867,1.0175931664799538,
Rosenbrock,raw,noisy_y,random,3,0.2776263251009448,0.5968705717013054,
Rosenbrock,raw,noisy_y,random,4,0.00045088072400930804,0.04752076223012955,53.0
Rosenbrock,raw,noisy_y,random,5,0.7368295559193987,1.2001815784499688,
Rosenbrock,raw,noisy_y,random,6,0.014273191628166888,0.15172407042960678,36.0
Rosenbrock,raw,noisy_y,random,7,1.0353632955774776,1.4300868354521765,
Rosenbrock,raw,noisy_y,random,8,0.14926165118019466,0.34711340214234554,
Rosenbrock,raw,noisy_y,random,9,0.2098099232197585,0.8427100829014267,
Rosenbrock,raw,noisy_y,random,10,2.2310448902099176,1.283310833204187,
Rosenbrock,raw,noisy_y,random,11,2.1131033354680633,1.4406219171964822,
Rosenbrock,raw,noisy_y,random,12,0.05453632757830399,0.4379330557598357,
Rosenbrock,raw,noisy_y,random,13,0.21213952653271126,0.11241511187178566,
Rosenbrock,raw,noisy_y,random,14,2.84390029248409,0.33136316045306036,
Rosenbrock,raw,noisy_y,random,15,0.7453838343705322,2.1172300291036006,
Rosenbrock,raw,noisy_y,random,16,0.26469683978031716,0.6819371955928097,
Rosenbrock,raw,noisy_y,random,17,1.5916072070062737,1.572574270913731,
Rosenbrock,raw,noisy_y,random,18,0.17376407323270396,0.7717791545315348,
Rosenbrock,raw,noisy_y,random,19,0.5223148666803524,0.19137854985542063,
Rosenbrock,raw,noisy_y,random,20,0.8896316863249236,1.043048308949949,
Rosenbrock,raw,noisy_y,random,21,1.80943403248918,0.1844431426620431,
Rosenbrock,raw,noisy_y,random,22,2.4343191278997076,0.32236251048506676,
Rosenbrock,raw,noisy_y,random,23,1.4626015950789217,1.4683452695285775,
Rosenbrock,raw,noisy_y,random,24,0.4068549785798497,0.4598532324772013,
Rosenbrock,raw,noisy_y,random,25,0.37131064013516,1.026478072527636,
Rosenbrock,raw,noisy_y,random,26,1.4719586779127902,1.4822401007234978,
Rosenbrock,raw,noisy_y,random,27,0.8538930111768674,0.43190183734818594,
Rosenbrock,raw,noisy_y,random,28,3.4276252444411086,1.691266701013901,
